transaction_id,transaction_date,sender_account_id,sender_name,sender_country,receiver_account_id,receiver_name,receiver_country,amount,currency,channel,transaction_type,source_system
d90dea6c-54a9-41e7-b845-b5de850c2e70,2026-07-26 20:30:12,ACC28795756,Piotr Dubois,CH,ACC19155005,Maria Silva,LU,3575.77,USD,MOBILE,TRANSFER,MOBILE_APP
74826460-31c8-49a1-b547-4225003c50ab,2026-07-26 01:24:20,ACC58545863,Piotr Dubois,RU,ACC91604268,John Novak,GB,6470.94,GBP,MOBILE,TRANSFER,CARDS
b79954cd-b12f-4b27-8b8a-aac9cdafeaa3,2026-07-26 20:11:14,ACC43047380,Sofia Petrov,NL,ACC75869786,Elena Silva,PL,706.06,GBP,WIRE,WITHDRAWAL,MOBILE_APP
7e585aba-f1e3-4b16-8204-56edecceae33,2026-07-26 06:53:37,ACC20170987,Elena Petrov,US,ACC40563463,Marek Silva,RU,7355.65,GBP,CASH,DEPOSIT,MOBILE_APP
57795425-c84d-40fe-9796-8236fc297687,2026-07-26 20:26:04,ACC62185014,Piotr Nowak,GB,ACC17397482,Ivan Kowalski,NL,5093.42,EUR,MOBILE,DEPOSIT,MOBILE_APP
5b3c62a5-673d-4031-984f-9abe2e4231cb,2026-07-26 11:29:13,ACC69943922,Maria Rossi,IR,ACC33517361,Piotr Dubois,FR,6134.54,USD,CARD,TRANSFER,CARDS
bf69a36e-4568-4448-aa3c-a6ccd67567e1,2026-07-26 06:42:03,ACC83379415,Piotr Lopez,RU,ACC68939010,Nina Novak,CH,8616.44,USD,WIRE,TRANSFER,CORE_BANKING
096d0e83-0222-483a-b5a5-91932b44cbf7,2026-07-26 05:08:01,ACC84110122,Ivan Petrov,PL,ACC90314752,John Schmidt,CY,1025.83,USD,WIRE,WITHDRAWAL,CORE_BANKING
5c9b0fb0-8897-4598-9998-6448d24b1411,2026-07-26 15:44:35,ACC63883863,Nina Dubois,PL,ACC93710220,Lukas Kowalski,PL,9340.88,USD,MOBILE,WITHDRAWAL,CORE_BANKING
df2ed778-a589-432b-a026-90919c17c818,2026-07-26 00:20:58,ACC24968484,Maria Muller,AE,ACC95219204,Nina Nowak,PL,6116.36,GBP,CASH,DEPOSIT,CARDS
fce0de72-12cb-4119-9058-0c6c4456b699,2026-07-26 22:18:57,ACC93452915,Sofia Dubois,US,ACC16833876,Ivan Lopez,FR,4843.85,PLN,CASH,WITHDRAWAL,MOBILE_APP
e67c49ca-f1ac-4ae6-af89-c3372d79d967,2026-07-26 05:08:30.659024,ACC38644016,Ivan Schmidt,DE,ACC67237068,Elena Petrov,US,9273.2,EUR,WIRE,TRANSFER,CORE_BANKING
4dcb05d3-142f-4c9a-a8c7-29717c38a05f,2026-07-26 17:20:14,ACC84490268,Sofia Lopez,US,ACC36088942,Marek Rossi,RU,8265.73,USD,CARD,TRANSFER,CARDS
9d06db8b-66c3-451f-8ab5-cda4d5bec7e9,2026-07-26 19:42:55,ACC63986524,Marek Rossi,NL,ACC64464528,Lukas Silva,LU,8945.64,PLN,CASH,WITHDRAWAL,CARDS
62944241-80d4-40fa-932a-9a6d13309295,2026-07-26 03:29:24,ACC33811694,Lukas Dubois,LU,ACC22178177,Marek Dubois,CH,3281.33,USD,CARD,WITHDRAWAL,MOBILE_APP
6b8f1897-29b8-4f47-b08b-83f1eeb3c684,2026-07-26 05:03:01,ACC20892520,Marek Novak,IR,ACC22292455,John Silva,RU,2110.98,USD,CARD,TRANSFER,MOBILE_APP
bdbd1dd0-6200-4df9-ab11-93c019655009,2026-07-26 18:28:16,ACC69741176,John Lopez,PL,ACC82154087,Anna Dubois,GB,1579.95,EUR,MOBILE,DEPOSIT,CORE_BANKING
dcda073a-82b5-4850-bce4-834925ce8f55,2026-07-26 16:31:01,ACC35277376,John Schmidt,FR,ACC76465010,Marek Novak,IR,1651.75,GBP,CARD,WITHDRAWAL,CARDS
cbcead41-c73d-4a5b-94f8-b99bba6f189d,2026-07-26 08:33:42,ACC55614022,Ivan Kowalski,AE,ACC90419261,Lukas Novak,RU,3888.51,USD,CARD,WITHDRAWAL,CORE_BANKING
58d03178-fae7-4a58-9ce3-d0e971ddd035,2026-07-26 05:00:51,ACC48019256,Ivan Schmidt,DE,ACC21543189,Piotr Petrov,IR,3690.29,USD,CASH,DEPOSIT,CORE_BANKING
cb980fb6-3c5c-41ac-a817-24581f3aa6a2,2026-07-26 19:24:48,ACC61325978,John Nowak,IR,ACC62834161,Sofia Schmidt,IR,5329.1,EUR,CASH,TRANSFER,MOBILE_APP
6650d3ff-4f8e-402a-80eb-5daec61913e3,2026-07-26 07:08:53,ACC61524781,Piotr Silva,NL,ACC15622602,John Dubois,PL,996.63,USD,CARD,WITHDRAWAL,MOBILE_APP
431dc912-4e4a-4b6c-a3a8-6666900987ee,2026-07-26 23:41:42,ACC40647266,Maria Petrov,PL,ACC91757079,Piotr Schmidt,GB,9006.84,EUR,CARD,DEPOSIT,CORE_BANKING
b3d34558-a3d7-4afb-a48c-295884cb0e0f,2026-07-26 14:35:02,ACC80421269,Lukas Silva,IR,ACC30801601,Ivan Novak,NL,5732.77,PLN,CARD,TRANSFER,CARDS
02c99bad-2401-48d3-a496-94fbfa7f158d,2026-07-26 05:50:16,ACC94767925,Sofia Kowalski,US,ACC62248036,Amara Haidari,IR,5036.67,PLN,CARD,TRANSFER,CORE_BANKING
9fc73665-ba39-4800-91ea-b80af5df96da,2026-07-26 00:32:38,ACC39890245,Anna Silva,FR,ACC25087493,Maria Nowak,CH,3674.02,PLN,CARD,DEPOSIT,MOBILE_APP
3f472bfd-ae29-40b6-b3e1-71de9e33e7d1,2026-07-26 05:55:39,ACC70734656,Sofia Schmidt,GB,ACC49413474,Lukas Silva,NL,7302.64,GBP,MOBILE,TRANSFER,CORE_BANKING
5b13eaf5-b52c-432b-944d-b5b3d0a47d34,2026-07-26 09:25:54,ACC12163344,Sofia Schmidt,IR,ACC16003970,Nina Muller,US,10240.96,EUR,WIRE,DEPOSIT,CARDS
d7bf7aed-dc3e-4059-ae2f-bee913958acd,2026-07-26 11:11:48,ACC41700023,Elena Silva,FR,ACC42847443,Marek Schmidt,US,862.33,EUR,CASH,TRANSFER,CARDS
30cb99ad-1827-409b-8313-f6461a0669d4,2026-07-26 18:11:54,ACC54796947,Sofia Lopez,CY,ACC40544052,Sofia Dubois,FR,8997.65,EUR,CASH,WITHDRAWAL,MOBILE_APP
aeb64d6b-46ed-4c07-9f5e-bf1e6ac32acb,2026-07-26 14:49:30,ACC65609738,Marek Dubois,GB,ACC72067810,Nina Rossi,FR,2190.79,USD,CARD,TRANSFER,MOBILE_APP
a917e862-2732-46c7-8771-2a9a134f8ebe,2026-07-26 19:51:51,ACC15126257,Sofia Kowalski,AE,ACC30561048,Marek Petrov,FR,8481.87,PLN,WIRE,TRANSFER,CARDS
0f28e443-76de-4153-a547-0d191ab440ad,2026-07-26 12:29:11,ACC56488499,Maria Petrov,LU,ACC76971243,Elena Schmidt,IR,3589.45,USD,CASH,WITHDRAWAL,CARDS
10cd1fe4-0fad-4215-8130-3710654023e3,2026-07-26 12:31:58,ACC18107284,Nina Silva,FR,ACC69851981,John Novak,US,9480.23,GBP,WIRE,DEPOSIT,CARDS
4673211c-16a4-431e-80d0-d5784c14e7e2,2026-07-26 11:01:49,ACC11619567,Piotr Rossi,IR,ACC78262003,Ivan Silva,LU,1574.85,USD,MOBILE,DEPOSIT,CORE_BANKING
0e1ceb9d-2648-4c32-a940-a67a18aa7f58,2026-07-26 00:52:44,ACC54152565,Anna Dubois,CH,ACC13808371,Maria Dubois,US,6627.86,GBP,MOBILE,TRANSFER,CARDS
17aa1742-de30-401c-8f00-6220174d9508,2026-07-26 08:51:08,ACC74381921,Nina Nowak,PL,ACC98505617,Lukas Nowak,NL,1701.18,GBP,CASH,TRANSFER,CORE_BANKING
354df768-eea6-4fbd-8d7d-452d9bdbd5c4,2026-07-26 15:47:39,ACC80328000,Marek Schmidt,US,ACC16002311,Elena Novak,LU,7759.9,USD,CARD,DEPOSIT,CARDS
3a44957b-a3ae-4eea-8835-276029b06e5f,2026-07-26 11:20:41,ACC18962912,Elena Novak,AE,ACC16998989,Nina Petrov,GB,1766.27,PLN,CASH,TRANSFER,CORE_BANKING
e8e8e37a-ad32-4761-9d9b-4d2fba1dbc2f,2026-07-26 00:03:46,ACC81017414,John Kowalski,US,ACC61640743,Piotr Kowalski,AE,10118.53,GBP,WIRE,TRANSFER,CORE_BANKING
d1a4e91e-1400-48f5-9d21-5aa49287361f,2026-07-26 01:43:18,ACC21866994,Nina Rossi,LU,ACC73414545,Ivan Petrov,US,3022.7,GBP,CARD,WITHDRAWAL,MOBILE_APP
b604303a-3684-433f-9e0d-a6b323122c89,2026-07-26 12:03:45,ACC26299760,Nina Schmidt,IR,ACC17116259,Elena Schmidt,DE,9078.01,PLN,CARD,TRANSFER,MOBILE_APP
2235f3a7-dc30-450e-be8b-37c76d6b996f,2026-07-26 11:53:29,ACC14635073,Piotr Rossi,AE,ACC86306755,John Schmidt,PL,6445.1,USD,CASH,TRANSFER,CORE_BANKING
69aa7dd5-8ef8-4679-9d6e-215edc68c3fd,2026-07-26 11:15:37,ACC28986566,Sofia Nowak,CH,ACC32191838,Maria Kowalski,RU,8329.21,USD,CARD,TRANSFER,CARDS
cb700cce-627e-4443-8312-80a640a2a355,2026-07-26 16:31:28,ACC47985938,Nina Novak,PL,ACC75547434,Piotr Kowalski,CH,449.19,GBP,WIRE,TRANSFER,CARDS
47081fa4-f99a-4209-b2d3-fa5736e23ba6,2026-07-26 05:10:53,ACC40477018,Maria Dubois,LU,ACC63584976,Maria Nowak,US,191.64,USD,CASH,TRANSFER,CARDS
35f87d19-068e-48da-8bda-65cd16163d20,2026-07-26 22:37:45,ACC67384680,John Novak,CY,ACC62091317,Piotr Schmidt,LU,4569.12,PLN,MOBILE,TRANSFER,CARDS
d803074a-4d3f-4005-9307-186fdd1addc5,2026-07-26 12:09:03,ACC99112118,Nina Nowak,FR,ACC46230390,Ivan Kowalski,DE,9361.58,PLN,CARD,DEPOSIT,CORE_BANKING
e8037adf-746d-4e35-bfe7-61a534dfd23d,2026-07-26 15:44:47,ACC65354646,Marek Kowalski,AE,ACC15910104,Anna Dubois,IR,8723.13,GBP,CASH,TRANSFER,CARDS
4c3af6a1-d989-4a90-960a-ad4947506a5b,2026-07-26 09:08:50,ACC38268552,Sofia Petrov,DE,ACC80380884,Maria Kowalski,US,4967.71,PLN,CARD,TRANSFER,CARDS
60b84b5c-d6d1-4451-a86c-acda959ae64e,2026-07-26 12:03:32,ACC42547019,Marek Lopez,LU,ACC98970561,Anna Rossi,PL,3154.41,PLN,CASH,WITHDRAWAL,CORE_BANKING
e9639d15-fe33-42e9-97f5-8985d96c5283,2026-07-26 22:46:21,ACC19511690,Nina Novak,DE,ACC79423699,Piotr Novak,FR,3961.72,PLN,CARD,TRANSFER,MOBILE_APP
3f71365e-0486-45b1-9bd3-4c982ef523dc,2026-07-26 14:08:50,ACC71456194,Lukas Lopez,DE,ACC75992475,Maria Schmidt,AE,7565.28,GBP,CARD,TRANSFER,MOBILE_APP
b5edda3d-e726-4096-b043-0eba93d91cef,2026-07-26 10:09:41,ACC61531052,Maria Kowalski,CH,ACC61628627,Maria Kowalski,NL,8975.94,USD,CASH,TRANSFER,MOBILE_APP
c1266835-9546-4b6a-9721-6ee2158601a4,2026-07-26 13:38:41,ACC87761531,John Silva,RU,ACC16444924,Elena Petrov,PL,6949.4,USD,WIRE,TRANSFER,CORE_BANKING
0c58e853-d329-418c-8729-6f6b28f4c94c,2026-07-26 15:11:38,ACC21387389,Marek Kowalski,US,ACC47230579,Lukas Dubois,LU,715.18,GBP,MOBILE,DEPOSIT,MOBILE_APP
96024fef-d830-4b09-8ff2-f8e268947719,2026-07-26 19:43:21,ACC30380634,Anna Lopez,CH,ACC36076367,Nina Dubois,US,6359.06,PLN,WIRE,WITHDRAWAL,CARDS
be9b41b6-a5d1-43cd-954a-380e32f34ee4,2026-07-26 19:02:09,ACC90975711,Nina Rossi,NL,ACC99242791,Maria Silva,CH,1099.97,EUR,WIRE,WITHDRAWAL,MOBILE_APP
8906ae46-44e0-4a44-bf48-63b4cdfd3e9d,2026-07-26 00:18:56,ACC17080348,Sofia Novak,US,ACC57874974,Elena Petrov,NL,9663.4,GBP,WIRE,WITHDRAWAL,MOBILE_APP
217a4423-3efa-4416-bcab-2f9290e31d79,2026-07-26 16:04:47,ACC43626780,Anna Schmidt,CH,ACC97522323,Sofia Petrov,PL,5156.18,GBP,CASH,DEPOSIT,CARDS
84f239c6-db08-49c5-a909-a045b91c6d88,2026-07-26 20:43:53,ACC11637561,Ivan Muller,IR,ACC37183114,Sofia Kowalski,CH,9585.12,EUR,MOBILE,DEPOSIT,CORE_BANKING
a3deaff5-762b-40f8-b895-78acde424a20,2026-07-26 07:37:06,ACC22963717,Elena Kowalski,PL,ACC14173828,Piotr Novak,NL,5699.81,USD,WIRE,TRANSFER,CARDS
73f29034-c069-4843-8b00-bd397f988684,2026-07-26 20:46:48,ACC31356391,Lukas Schmidt,CH,ACC57247944,Elena Silva,AE,3052.38,GBP,MOBILE,WITHDRAWAL,MOBILE_APP
06bd67c1-5c0a-4b11-b7b7-560a8171dd83,2026-07-26 22:31:57,ACC72193264,Ivan Silva,US,ACC96436223,Piotr Muller,CH,3828.59,USD,CASH,TRANSFER,MOBILE_APP
53f164f0-f49a-4050-8944-fde7179c8bf4,2026-07-26 13:28:46,ACC41501680,Sofia Schmidt,US,ACC20340193,Marek Rossi,IR,3840.11,USD,CARD,TRANSFER,MOBILE_APP
c7ef84b1-ee48-46b6-b52a-400e20e3dc53,2026-07-26 09:35:50.245117,ACC38644016,Ivan Schmidt,FR,ACC27431859,Piotr Petrov,RU,9419.24,EUR,WIRE,TRANSFER,CORE_BANKING
a0d9dde0-95ef-4775-94f1-621aacb3ee21,2026-07-26 10:15:24,ACC75715873,Maria Rossi,PL,ACC90440472,Sofia Dubois,CH,437.57,GBP,MOBILE,TRANSFER,MOBILE_APP
bec9e338-a125-42d8-9acb-fc9f86ea9369,2026-07-26 11:07:55,ACC64125762,Piotr Schmidt,CY,ACC96114007,Elena Novak,AE,3869.04,USD,WIRE,DEPOSIT,CORE_BANKING
77817821-a745-4549-aff3-6cc8b5978570,2026-07-26 21:22:37,ACC52184126,Ivan Rossi,CH,ACC75128586,Marek Schmidt,LU,8955.36,USD,CASH,WITHDRAWAL,CORE_BANKING
21035ff6-0211-4413-af50-539493b3d966,2026-07-26 20:07:39,ACC20637474,Ivan Dubois,LU,ACC30002379,Piotr Petrov,CH,544.68,GBP,CARD,TRANSFER,CARDS
c71fbc45-6f77-4575-9b35-0b1a9618eae9,2026-07-26 13:20:05,ACC99187054,Lukas Silva,RU,ACC99877717,John Novak,NL,5431.25,USD,MOBILE,TRANSFER,CORE_BANKING
93383eab-2a29-4cd4-b775-4e3c7cd2684c,2026-07-26 19:20:34,ACC43370113,Marek Novak,CY,ACC22693316,Marek Petrov,RU,7761.37,PLN,CASH,WITHDRAWAL,CARDS
2d5465e2-392b-4207-9e58-9dac4721899a,2026-07-26 21:53:01,ACC41522381,John Dubois,GB,ACC78113806,Elena Silva,PL,4337.79,GBP,MOBILE,DEPOSIT,CARDS
6c2decd3-848a-4d34-bafa-199788c5360b,2026-07-26 05:42:54,ACC33840642,Lukas Dubois,PL,ACC81493180,Sofia Nowak,RU,9702.58,USD,WIRE,WITHDRAWAL,MOBILE_APP
ae67072d-d4a2-44c6-a1ce-51c417bde6bd,2026-07-26 06:57:00,ACC67840690,Piotr Nowak,LU,ACC30428651,Sofia Novak,DE,7899.99,GBP,CASH,DEPOSIT,MOBILE_APP
8fac5965-d327-4a33-807c-e1f3143f7447,2026-07-26 09:33:55,ACC37469800,Anna Kowalski,LU,ACC33431904,John Novak,FR,4808.6,USD,CASH,DEPOSIT,MOBILE_APP
e9569863-0178-4e53-bea3-8e68b667a4a8,2026-07-26 11:01:17,ACC84008439,Piotr Muller,CY,ACC45907973,Sofia Schmidt,CY,9886.15,EUR,WIRE,WITHDRAWAL,CARDS
c12cf9bc-7bd4-4691-9a75-9135fa526491,2026-07-26 05:53:53,ACC35070625,Elena Nowak,RU,ACC83271993,Sofia Schmidt,GB,925.24,PLN,WIRE,DEPOSIT,CORE_BANKING
1f274654-cbec-4b4b-9755-3f060f1c59da,2026-07-26 16:08:37,ACC91675383,Elena Schmidt,CH,ACC33215400,John Dubois,GB,486.45,GBP,WIRE,WITHDRAWAL,CARDS
8463409c-3ffb-4537-89d9-30b018bc5870,2026-07-26 03:52:02,ACC73943071,Sofia Muller,IR,ACC41758221,Anna Petrov,IR,5254.07,PLN,CASH,TRANSFER,CORE_BANKING
eafd43c8-f291-4ef4-94f6-eaa0a930ba58,2026-07-26 01:13:54,ACC62451520,Elena Rossi,FR,ACC16564882,John Dubois,CH,3836.91,USD,CASH,WITHDRAWAL,MOBILE_APP
283cb7b4-6778-4651-b791-e35bd76a784e,2026-07-26 23:10:24,ACC34398998,Ivan Muller,US,ACC23014526,Marek Lopez,US,6526.74,USD,CASH,DEPOSIT,CORE_BANKING
3b2a7b06-3025-454f-b9b7-5c61c3377fea,2026-07-26 15:19:11.985080,ACC48759195,Piotr Schmidt,CY,ACC72451136,Ivan Novak,LU,9701.0,EUR,WIRE,TRANSFER,CORE_BANKING
356817db-ccf8-405b-84cb-ca49a499b09c,2026-07-26 01:45:36,ACC27755795,Elena Lopez,US,ACC87022789,Piotr Nowak,NL,4935.82,PLN,CARD,DEPOSIT,CORE_BANKING
eaeacfdf-cba4-4dfa-98e6-b9c716b7778c,2026-07-26 17:19:15,ACC24067040,Nina Muller,IR,ACC56753777,Ivan Muller,LU,5630.57,GBP,WIRE,WITHDRAWAL,MOBILE_APP
6d039fe7-9db0-45c0-ab64-afc5b285890a,2026-07-26 22:32:47,ACC74215060,Nina Lopez,PL,ACC75945661,John Nowak,US,6199.96,GBP,WIRE,WITHDRAWAL,MOBILE_APP
3f568a1f-c029-422f-8d3e-7c1e94215ff8,2026-07-26 19:51:51,ACC97511116,Elena Rossi,LU,ACC74826670,Ivan Schmidt,IR,5258.07,EUR,WIRE,WITHDRAWAL,MOBILE_APP
f5825153-aa1e-41ac-b517-82d32e0359b4,2026-07-26 16:26:18,ACC13968089,Marek Lopez,AE,ACC32378699,Nina Rossi,AE,7088.77,PLN,CASH,TRANSFER,CARDS
00a8d84a-ce9d-4ec0-b7cf-3956d1a64d66,2026-07-26 08:07:05,ACC25351874,Anna Petrov,LU,ACC18925521,Marek Schmidt,US,759.1,USD,MOBILE,DEPOSIT,MOBILE_APP
2163e99c-ec26-4fcb-b5d0-750c26374bc0,2026-07-26 17:14:35,ACC61506760,Ivan Novak,CH,ACC88802545,Nina Rossi,RU,9045.11,PLN,WIRE,WITHDRAWAL,CORE_BANKING
1b469bb4-2568-4537-8174-3dbbb2ebb6f1,2026-07-26 15:47:48,ACC54044033,Ivan Dubois,LU,ACC64319134,John Lopez,GB,5085.99,GBP,WIRE,TRANSFER,MOBILE_APP
09862de8-207a-4537-b1e7-6caa595cde8d,2026-07-26 09:25:28,ACC88433683,Sofia Schmidt,LU,ACC97726411,Elena Lopez,US,8986.42,USD,CARD,TRANSFER,CORE_BANKING
1d429326-3b38-4b98-95db-b914b8798d4a,2026-07-26 15:04:53,ACC14106460,Sofia Rossi,FR,ACC51340055,Elena Nowak,LU,4978.86,PLN,CARD,WITHDRAWAL,CARDS
d44d04b7-fe5b-4a4b-bddf-0f7e408b6a50,2026-07-26 04:55:57,ACC36580682,Piotr Silva,CH,ACC68403344,Lukas Novak,LU,4714.04,EUR,CASH,TRANSFER,CARDS
908f55ec-6869-4adf-9368-ed913648aa81,2026-07-26 00:43:45,ACC80673067,Anna Schmidt,CH,ACC75082169,John Petrov,GB,7933.68,GBP,WIRE,TRANSFER,MOBILE_APP
a63948de-419f-4ee5-bba7-60a2edcb33a3,2026-07-26 11:47:57,ACC87943552,Sofia Lopez,AE,ACC64193609,Anna Kowalski,PL,6191.17,USD,CARD,TRANSFER,MOBILE_APP
1d668b51-1b8f-478b-9a58-5732d8b78d5c,2026-07-26 13:27:16,ACC86660490,Lukas Nowak,CY,ACC26935418,Maria Dubois,FR,2148.92,EUR,CASH,WITHDRAWAL,CARDS
40b313a0-6669-49dc-b84c-2a8e92d07850,2026-07-26 11:18:03,ACC59508547,Piotr Schmidt,PL,ACC91439883,Piotr Kowalski,RU,3462.17,GBP,CASH,WITHDRAWAL,CORE_BANKING
d0863d3b-85aa-4454-9397-f9e305786934,2026-07-26 01:25:10,ACC38162314,Piotr Rossi,AE,ACC65683763,Marek Silva,DE,661.18,USD,CARD,DEPOSIT,MOBILE_APP
635b68e8-737e-4800-942d-83fb2eb21949,2026-07-26 01:52:10,ACC29533708,Anna Dubois,US,ACC17129557,Sofia Nowak,CH,2591.44,PLN,WIRE,DEPOSIT,CARDS
e8205a2e-d7e7-4dc9-a96a-0089abbdbcf8,2026-07-26 14:29:53,ACC48445186,Piotr Lopez,GB,ACC24561556,Anna Silva,NL,3004.78,EUR,CASH,TRANSFER,CORE_BANKING
dedb12a6-a639-4538-a0b4-c8aa88c65cb6,2026-07-26 15:56:32,ACC68543659,Anna Petrov,PL,ACC85156388,Maria Schmidt,RU,5229.95,EUR,MOBILE,WITHDRAWAL,MOBILE_APP
fa39af5c-036d-4164-b73e-07b3bc235119,2026-07-26 00:54:22,ACC41154021,Maria Rossi,LU,ACC85585152,Anna Dubois,US,4184.21,USD,WIRE,TRANSFER,MOBILE_APP
0e43d496-d51a-4bd6-a920-0efce01b90f8,2026-07-26 09:09:02,ACC99673571,Piotr Muller,IR,ACC92291206,Nina Novak,PL,7443.41,PLN,CARD,TRANSFER,CARDS
0b94879a-7193-4f5b-bb7b-63c5675f6c6b,2026-07-26 18:52:04,ACC72942341,Maria Novak,FR,ACC40688223,John Silva,DE,10453.45,EUR,WIRE,TRANSFER,CARDS
10ede300-a096-46bf-8319-4932163df99f,2026-07-26 15:26:23,ACC61468716,Anna Petrov,PL,ACC55246901,Nina Dubois,NL,5592.34,PLN,CASH,TRANSFER,CARDS
465f3504-97c1-4cd4-afe7-99a06c0066a4,2026-07-26 08:12:02,ACC36083751,Sofia Nowak,PL,ACC69127002,Anna Muller,AE,1947.93,GBP,CARD,TRANSFER,MOBILE_APP
e761d472-5e6e-48c6-adfb-6865b3358f50,2026-07-26 01:46:51,ACC63804242,Piotr Silva,CY,ACC66541115,Maria Nowak,US,10070.91,USD,MOBILE,TRANSFER,CORE_BANKING
a8fe5b85-10e6-4be7-a308-ce9c501d3a51,2026-07-26 16:00:53,ACC30728758,Marek Petrov,AE,ACC49236254,Lukas Dubois,RU,7075.96,USD,WIRE,TRANSFER,MOBILE_APP
922cee72-93cb-4591-8da3-8d54e8e2cdf4,2026-07-26 10:07:29,ACC35433791,Maria Dubois,AE,ACC11399851,Lukas Kowalski,IR,8850.81,PLN,CARD,DEPOSIT,MOBILE_APP
a3aef9f9-b8fc-4b71-99f7-9ea9cbe40ae9,2026-07-26 08:53:11,ACC18683210,Maria Kowalski,CH,ACC86726438,Sofia Rossi,CH,6784.6,EUR,CASH,WITHDRAWAL,MOBILE_APP
bff81c7e-96e4-4cb8-aaa3-2f9a2ac01ed4,2026-07-26 18:53:55,ACC59046143,Lukas Kowalski,CY,ACC26942058,Anna Muller,LU,2774.81,EUR,WIRE,DEPOSIT,MOBILE_APP
01577b46-1954-4e09-a862-5a0af427196d,2026-07-26 16:27:39,ACC50890916,Sofia Muller,AE,ACC78176556,Lukas Petrov,CY,3266.97,GBP,WIRE,DEPOSIT,CORE_BANKING
e2ff99a4-3462-4b68-85da-90454cfa0e5c,2026-07-26 11:43:35,ACC78123460,Nina Silva,LU,ACC91410291,Elena Rossi,DE,237.1,EUR,CASH,TRANSFER,CARDS
e2c569ff-e00b-4c16-ac61-e2ebbb0a33ca,2026-07-26 20:30:32,ACC12603460,Sofia Schmidt,FR,ACC61558846,Marek Lopez,US,4943.01,EUR,CASH,WITHDRAWAL,MOBILE_APP
087dda1b-0d8f-4776-be16-ca793b5db6f8,2026-07-26 05:21:24,ACC30163227,Ivan Dubois,AE,ACC84912396,Marek Dubois,LU,4907.01,GBP,WIRE,WITHDRAWAL,CORE_BANKING
eed15a0d-0ae4-4080-b076-bd071944241d,2026-07-26 09:12:46,ACC17680877,Nina Kowalski,IR,ACC73190952,Nina Nowak,LU,2893.34,USD,CASH,DEPOSIT,MOBILE_APP
26a3b228-72c0-459f-8d57-e3919abc59cd,2026-07-26 07:13:29,ACC81900277,Lukas Muller,GB,ACC31663301,Sofia Rossi,CH,10345.08,USD,CARD,TRANSFER,CORE_BANKING
f0edd12e-2c62-4df6-81b0-782f503a9877,2026-07-26 09:02:14,ACC91337386,John Novak,CH,ACC28240760,John Dubois,LU,1718.67,PLN,CASH,DEPOSIT,MOBILE_APP
