transaction_id,transaction_date,sender_account_id,sender_name,sender_country,receiver_account_id,receiver_name,receiver_country,amount,currency,channel,transaction_type,source_system
138aa29b-6467-4f61-8b46-5d4e7d41f264,2026-07-25 08:55:50,ACC87786253,Maria Novak,CY,ACC91450675,Sofia Silva,AE,8715.16,EUR,CASH,TRANSFER,CARDS
a2129288-450d-49fa-ad45-9e056f845d3e,2026-07-25 00:06:44,ACC63929804,Marek Kowalski,AE,ACC26494625,Ivan Dubois,IR,4808.51,USD,MOBILE,WITHDRAWAL,MOBILE_APP
09cd85f6-93ac-45a7-98b0-3c2534e21444,2026-07-25 16:56:40,ACC40037183,Marek Lopez,GB,ACC58781345,Lukas Petrov,IR,4951.32,GBP,MOBILE,WITHDRAWAL,CARDS
b1c3a400-2541-450e-8989-a1e28db07019,2026-07-25 19:15:15,ACC35709072,Piotr Petrov,CY,ACC10581018,Anna Muller,CY,2294.14,PLN,MOBILE,DEPOSIT,MOBILE_APP
8e673663-aad9-4409-9fda-de2a8b679d2d,2026-07-25 06:49:56,ACC83294452,Marek Lopez,CH,ACC39009455,Sofia Muller,NL,4423.45,EUR,MOBILE,WITHDRAWAL,CORE_BANKING
546da032-a64c-42a8-b00d-31194c22af0f,2026-07-25 11:25:19,ACC49675858,Marek Novak,GB,ACC87378080,Sofia Rossi,FR,1798.64,EUR,CARD,DEPOSIT,CARDS
7dd9d98a-199a-4ec3-afc1-4ecaa2f29e5c,2026-07-25 01:58:08,ACC13079321,Lukas Dubois,GB,ACC95320504,Marek Novak,DE,2236.45,EUR,MOBILE,WITHDRAWAL,CORE_BANKING
e824ed8d-4eab-461f-87b1-1a20751f713b,2026-07-25 13:09:29,ACC75905864,John Silva,FR,ACC75299245,Amara Haidari,IR,4115.59,PLN,CASH,WITHDRAWAL,MOBILE_APP
9c4d3353-792c-4fb2-927e-ca1d90a1ff98,2026-07-25 04:10:07,ACC73025187,Anna Rossi,LU,ACC65423162,Lukas Kowalski,US,2069.47,USD,MOBILE,WITHDRAWAL,MOBILE_APP
b021c4d2-287e-451b-9911-0d8c318cb7c9,2026-07-25 15:24:12,ACC66711868,Sofia Lopez,DE,ACC68264710,Lukas Novak,PL,965.53,GBP,CASH,DEPOSIT,CORE_BANKING
c808905e-ae81-4b7e-91a8-e87cd6db67ca,2026-07-25 17:20:20,ACC81473736,Elena Silva,RU,ACC62354374,Maria Dubois,DE,3178.33,PLN,WIRE,WITHDRAWAL,CARDS
d995c74c-4635-483e-a783-33d4471fb4ca,2026-07-25 02:47:28,ACC50513220,Ivan Dubois,CH,ACC99047650,Ivan Rossi,NL,6848.11,PLN,CASH,WITHDRAWAL,MOBILE_APP
a4d62322-5522-4919-8e81-438202334eb4,2026-07-25 21:48:17,ACC87989327,Maria Lopez,CH,ACC44616300,Maria Novak,US,7833.53,EUR,MOBILE,TRANSFER,MOBILE_APP
645b83b7-ffc1-41a4-b378-9d27183fcfb1,2026-07-25 04:11:38,ACC69110577,Elena Lopez,US,ACC15892805,John Muller,NL,1512.37,GBP,CARD,TRANSFER,CARDS
1febcad6-72ee-412b-a434-e4e26d38a6ce,2026-07-25 17:05:03,ACC54495054,Lukas Rossi,GB,ACC48816900,Marek Kowalski,IR,6035.16,GBP,MOBILE,TRANSFER,MOBILE_APP
0491f956-5ddb-4054-a081-8802ca053abd,2026-07-25 16:14:15,ACC95335496,Ivan Muller,DE,ACC60104178,Ivan Petrov,NL,899.36,PLN,CASH,TRANSFER,CORE_BANKING
e92fd72a-9ce6-49a1-8f1c-98f72bc5a24a,2026-07-25 10:44:32,ACC57187591,Elena Lopez,PL,ACC72445215,Ivan Lopez,US,4678.42,PLN,CASH,WITHDRAWAL,CARDS
a24ca8de-6f2e-472c-bece-40babe678860,2026-07-25 14:50:11,ACC12499514,Piotr Schmidt,AE,ACC23624363,Elena Schmidt,RU,6659.51,USD,MOBILE,DEPOSIT,CARDS
8e83d532-096c-41a5-87f1-3391b76cb081,2026-07-25 16:39:31,ACC67385552,Lukas Kowalski,AE,ACC61052956,Sofia Silva,AE,9321.91,EUR,WIRE,WITHDRAWAL,CARDS
e94a63ff-f8e0-4e4a-a7db-0900baf91693,2026-07-25 10:06:58,ACC92650976,Piotr Dubois,GB,ACC11906295,Anna Lopez,DE,2661.49,USD,CASH,WITHDRAWAL,CORE_BANKING
9c16f3d9-7e2e-4f10-8449-0544caedd5ed,2026-07-25 00:22:44,ACC39431208,Piotr Petrov,GB,ACC12098962,Ivan Lopez,FR,8654.81,PLN,MOBILE,DEPOSIT,MOBILE_APP
bda62790-0cbf-4403-8a12-217e62c9fa4e,2026-07-25 18:35:24,ACC23288780,John Muller,PL,ACC35242818,Marek Dubois,NL,2219.12,USD,CARD,DEPOSIT,CARDS
0e4c93b5-a13b-4cba-86c0-60df15dcbe83,2026-07-25 05:21:56,ACC24500436,Anna Dubois,LU,ACC76742957,Elena Petrov,PL,8068.64,EUR,WIRE,TRANSFER,CARDS
f1cb392b-fb0b-40f7-8bfc-3d5ee63118d7,2026-07-25 07:37:42,ACC63414658,Piotr Kowalski,DE,ACC75997979,John Novak,FR,9766.58,PLN,CASH,DEPOSIT,CARDS
a9743775-6d5f-4f1f-a9cc-5459df5f721b,2026-07-25 03:21:38,ACC61586279,Lukas Lopez,FR,ACC79596863,Elena Silva,DE,6773.28,PLN,MOBILE,DEPOSIT,CARDS
a57edf7b-1a67-4cd9-a287-822e091a349b,2026-07-25 19:07:02,ACC39573041,Piotr Dubois,CY,ACC25985787,Marek Muller,PL,2732.59,USD,MOBILE,TRANSFER,MOBILE_APP
0aa12ad0-44d5-4aba-91f7-cd03842fd591,2026-07-25 23:28:20,ACC35375292,Anna Kowalski,NL,ACC79742280,Sofia Silva,AE,245.13,GBP,MOBILE,WITHDRAWAL,MOBILE_APP
ffa34626-6272-406b-afa6-2d7730d395ac,2026-07-25 13:01:40,ACC92334886,Piotr Muller,NL,ACC76277877,Sofia Kowalski,GB,2027.04,PLN,CARD,TRANSFER,CORE_BANKING
6c69fa47-c1f2-4b50-9e0c-ca24fd43af06,2026-07-25 14:53:22,ACC76779099,Sofia Dubois,CH,ACC13317620,Marek Nowak,NL,3871.53,GBP,WIRE,WITHDRAWAL,CORE_BANKING
6c6e1002-c28d-4072-9b62-f918f2bcb048,2026-07-25 22:09:48,ACC55823984,Maria Petrov,US,ACC49036097,Sofia Lopez,CH,6846.62,EUR,CASH,TRANSFER,CORE_BANKING
94cf3c6f-b1b4-4e22-9f04-7b436e6fabdf,2026-07-25 23:02:07,ACC59541127,Sofia Novak,IR,ACC83722452,Piotr Petrov,CH,6362.07,GBP,MOBILE,TRANSFER,MOBILE_APP
f631defe-67df-4fd1-8e55-713f95132e86,2026-07-25 08:05:56,ACC61202173,Ivan Rossi,DE,ACC69372673,John Novak,LU,6392.5,EUR,CARD,TRANSFER,MOBILE_APP
16b6dd1f-6322-4fe2-94d2-a8a446cc788a,2026-07-25 01:34:11,ACC58881166,Piotr Muller,CH,ACC43739891,Sofia Lopez,LU,586.21,EUR,WIRE,DEPOSIT,CORE_BANKING
d832a9b5-d43e-45a3-8bc5-843818801016,2026-07-25 08:25:33,ACC67186933,Maria Kowalski,CY,ACC67320744,John Dubois,FR,2344.2,GBP,MOBILE,WITHDRAWAL,CARDS
7edb4b80-3bb4-4f85-b3c6-9f1d42ef867a,2026-07-25 20:10:34,ACC11435415,Lukas Schmidt,IR,ACC28311107,Maria Nowak,CY,9762.09,EUR,CASH,TRANSFER,MOBILE_APP
61aedb3d-2874-4f5e-a58d-c2ad4b43003f,2026-07-25 09:35:00,ACC45400991,Ivan Rossi,CH,ACC32143753,Sofia Nowak,DE,6443.52,PLN,WIRE,TRANSFER,CORE_BANKING
d23b75c0-c459-439b-b564-d032f410a19d,2026-07-25 03:44:36,ACC23766187,Ivan Silva,DE,ACC10162459,Elena Kowalski,NL,5727.85,PLN,CASH,TRANSFER,CARDS
a72f0fd9-10c0-4b19-8e97-57a2fae5a348,2026-07-25 15:41:25,ACC60284858,Marek Petrov,NL,ACC75293067,Marek Schmidt,FR,1808.25,PLN,CARD,TRANSFER,CORE_BANKING
1624a724-27c9-4b92-931b-9c438d20a7b2,2026-07-25 14:35:40,ACC37772949,Marek Kowalski,DE,ACC86758847,Elena Lopez,IR,6383.65,EUR,CASH,DEPOSIT,MOBILE_APP
b370bf3e-0963-4961-9836-ccd34d5817a9,2026-07-25 12:23:25,ACC31881401,Anna Muller,DE,ACC77562908,Elena Muller,CY,9671.11,EUR,CASH,WITHDRAWAL,CORE_BANKING
3c7ecac6-8baa-4d9a-b782-40b1e1ebf2b7,2026-07-25 13:13:42,ACC37079584,Maria Novak,CY,ACC38733345,Piotr Dubois,PL,10179.6,GBP,CASH,TRANSFER,MOBILE_APP
89a57862-9321-4571-b5c2-c98c16e950c4,2026-07-25 13:37:34,ACC65810437,Lukas Rossi,CH,ACC75706438,Piotr Lopez,FR,5170.43,PLN,WIRE,TRANSFER,CARDS
cf56d686-245c-4cfa-b0c0-37edeb3216d9,2026-07-25 11:20:24,ACC36512868,Elena Silva,DE,ACC91315976,Elena Dubois,GB,1740.38,PLN,CARD,WITHDRAWAL,CARDS
1ef279fe-1834-4576-9375-0104d81f8ea6,2026-07-25 06:37:58,ACC46169218,Anna Nowak,RU,ACC68969458,Marek Petrov,US,5641.76,PLN,WIRE,WITHDRAWAL,MOBILE_APP
f81ec09a-6567-455e-9808-a9178610b90b,2026-07-25 19:33:52,ACC13901068,Maria Schmidt,FR,ACC19510600,Elena Nowak,AE,1863.3,GBP,CASH,TRANSFER,MOBILE_APP
ae081412-e6f6-477e-a712-aa0ae2490d64,2026-07-25 06:06:44,ACC15907259,Lukas Schmidt,FR,ACC53908184,Sofia Schmidt,RU,7607.64,USD,CARD,DEPOSIT,CARDS
fdc04d9a-e4f2-45ce-b017-4fcf6677f27a,2026-07-25 19:49:59,ACC69606543,Ivan Lopez,PL,ACC99618537,Piotr Silva,NL,1064.88,USD,CASH,DEPOSIT,CARDS
8cbd2a3a-08fd-45da-a39e-b1fd3a88134d,2026-07-25 15:43:36,ACC89528133,Sofia Dubois,NL,ACC24474127,Maria Muller,US,8488.46,EUR,MOBILE,DEPOSIT,CORE_BANKING
58080de5-6d68-4a9e-a3b1-b68cbedb1375,2026-07-25 03:26:00,ACC13484583,Piotr Novak,CH,ACC60138147,Nina Novak,US,9319.61,USD,WIRE,TRANSFER,CARDS
5cf64be0-1efa-4358-ade9-ccf7f356b092,2026-07-25 07:54:36,ACC65200819,Ivan Novak,US,ACC20272170,Anna Schmidt,US,9543.56,PLN,CASH,TRANSFER,CARDS
4ed47500-1e5e-4c1e-be3d-5cd723d3d792,2026-07-25 19:40:05.821781,ACC84209721,Marek Rossi,RU,ACC94758735,Sofia Petrov,NL,9689.39,EUR,WIRE,TRANSFER,CORE_BANKING
20151437-79f7-48af-bdca-f417bb784749,2026-07-25 02:10:57,ACC44863921,Ivan Rossi,FR,ACC16406597,Anna Nowak,GB,8839.79,EUR,CASH,WITHDRAWAL,CORE_BANKING
2628014c-831d-44c3-ab43-7438b1b7d433,2026-07-25 09:53:00,ACC58656970,Anna Schmidt,AE,ACC57194894,Marek Kowalski,DE,7203.45,GBP,MOBILE,WITHDRAWAL,CARDS
d56b9fd4-2e97-4365-ab70-113934f0761e,2026-07-25 20:42:39,ACC50912220,Ivan Kowalski,LU,ACC92912825,Maria Kowalski,US,4145.15,EUR,CASH,WITHDRAWAL,CARDS
77518906-292d-4303-8b23-dbe2e017fbe0,2026-07-25 08:42:08,ACC54495204,Lukas Muller,CH,ACC34728879,John Rossi,PL,5058.22,EUR,MOBILE,TRANSFER,MOBILE_APP
cde21498-f7e0-4d50-a3cb-fa599d8bad77,2026-07-25 03:38:57,ACC28426925,John Lopez,FR,ACC60717541,Lukas Kowalski,FR,7610.74,EUR,WIRE,TRANSFER,CORE_BANKING
84e97551-8a2a-498e-959e-186832f4a9d1,2026-07-25 15:14:39,ACC24072446,Maria Kowalski,LU,ACC39448158,John Muller,IR,3463.93,USD,CASH,DEPOSIT,CORE_BANKING
a558b6df-d681-4cf6-b4fe-4da85964782d,2026-07-25 19:30:02,ACC62096010,Lukas Rossi,US,ACC26952687,Ivan Lopez,AE,2009.71,USD,WIRE,WITHDRAWAL,CORE_BANKING
1cea46c0-b744-4704-85bc-3f2e0748def1,2026-07-25 14:37:29,ACC65177982,Elena Lopez,RU,ACC93752957,John Nowak,CH,1024.3,PLN,CASH,DEPOSIT,MOBILE_APP
cb260216-5698-49a9-bbb7-e81894569369,2026-07-25 00:21:43,ACC79437366,Anna Novak,US,ACC52252354,Lukas Petrov,CH,7540.72,EUR,CASH,TRANSFER,MOBILE_APP
b254918c-b99c-4eea-902c-92aa441ecdb9,2026-07-25 01:15:01,ACC51458705,Ivan Novak,GB,ACC87037211,Maria Muller,LU,6296.27,GBP,CASH,TRANSFER,CARDS
b5bc71bf-b57c-4274-b5ee-a6136ad3c630,2026-07-25 23:00:40,ACC46197787,Elena Rossi,DE,ACC14307663,Nina Kowalski,GB,3778.03,USD,WIRE,WITHDRAWAL,CARDS
9f45f368-bdc5-447d-a627-67e97e82d83d,2026-07-25 05:09:18,ACC12558593,Maria Lopez,PL,ACC42572300,Marek Kowalski,DE,5143.62,EUR,MOBILE,TRANSFER,CARDS
9da1e20c-32ce-4ac0-80ef-eebd9727ba87,2026-07-25 19:15:55,ACC38540398,Maria Nowak,PL,ACC31050667,Ivan Rossi,FR,1257.25,PLN,WIRE,TRANSFER,CARDS
43f48e79-6008-4e48-a535-df74cbe65ebc,2026-07-25 15:13:40,ACC34575873,Maria Rossi,LU,ACC77408068,Piotr Dubois,CH,7427.13,USD,MOBILE,DEPOSIT,CORE_BANKING
3eb722b8-d004-4b79-9fe1-1399ea72ecfd,2026-07-25 03:03:20,ACC49994087,Anna Silva,US,ACC98238841,Anna Silva,IR,3309.72,USD,CARD,TRANSFER,MOBILE_APP
960499d2-4ce6-4e67-af74-5a164822477d,2026-07-25 10:28:57,ACC71244438,Sofia Dubois,CH,ACC92279159,Marek Silva,NL,6793.21,USD,CASH,WITHDRAWAL,CARDS
5c8b259c-1247-4133-b808-bb4e2069582a,2026-07-25 04:33:15,ACC35609022,Anna Kowalski,IR,ACC35262608,John Muller,LU,1435.99,USD,CARD,WITHDRAWAL,MOBILE_APP
57396eaf-7734-4651-8129-3534258b813d,2026-07-25 18:13:40,ACC98380502,Lukas Lopez,GB,ACC65245223,Anna Novak,RU,10161.32,GBP,CARD,WITHDRAWAL,MOBILE_APP
c30ae67b-5ebf-4510-b6da-332f26213f8a,2026-07-25 13:45:09,ACC18625158,Sofia Kowalski,AE,ACC41511655,Maria Nowak,RU,1326.66,EUR,WIRE,TRANSFER,CARDS
4a7dacda-3ef3-48c6-88c2-081c267b4fdd,2026-07-25 22:18:01,ACC37802722,Anna Lopez,US,ACC17356698,Ivan Rossi,PL,5704.72,EUR,CASH,WITHDRAWAL,CARDS
60a76969-a7cc-4836-93e8-c4c6f0695419,2026-07-25 02:04:38,ACC42858752,Ivan Kowalski,DE,ACC24132859,Piotr Silva,DE,7786.13,PLN,WIRE,TRANSFER,CARDS
be16366c-08d1-49de-a622-3fbdbe17c706,2026-07-25 09:23:29,ACC44363268,Maria Petrov,FR,ACC86334111,Maria Kowalski,US,10354.78,GBP,CASH,WITHDRAWAL,MOBILE_APP
282d1fa9-3e63-427a-a02c-148ee166bbe7,2026-07-25 21:35:28,ACC47822197,Elena Novak,CH,ACC59338378,Marek Silva,CH,8684.54,USD,WIRE,TRANSFER,MOBILE_APP
ba1d59ab-59b7-4305-a9c6-694053da082c,2026-07-25 14:46:28,ACC24595457,Nina Silva,US,ACC76343171,John Novak,NL,749.49,USD,WIRE,TRANSFER,MOBILE_APP
c2a1b31d-cccd-4290-8c2a-e60203455cf6,2026-07-25 09:05:28,ACC42016340,Elena Novak,PL,ACC66597298,John Kowalski,US,3946.28,USD,WIRE,TRANSFER,CORE_BANKING
57f1dc9d-2b40-43cf-959d-1bb5e77d62c0,2026-07-25 05:27:52,ACC29408873,Marek Kowalski,CH,ACC51347409,Piotr Nowak,GB,1719.06,USD,WIRE,TRANSFER,CORE_BANKING
6fa5074d-bbb0-4bfa-a8ef-03aa4955741d,2026-07-25 02:02:10,ACC60292051,Anna Rossi,CY,ACC66878965,Maria Muller,GB,5158.96,USD,MOBILE,WITHDRAWAL,MOBILE_APP
40a4df13-00a9-401c-a3e4-3736abafb1e5,2026-07-25 22:15:14,ACC89328380,Anna Novak,FR,ACC76725470,Nina Lopez,NL,1808.82,EUR,CARD,WITHDRAWAL,CARDS
99383cb9-38ea-4b80-8222-90e434345286,2026-07-25 17:33:18,ACC42333267,Elena Muller,DE,ACC98549488,Anna Novak,CH,6964.49,EUR,CARD,WITHDRAWAL,CARDS
9f45f368-bdc5-447d-a627-67e97e82d83d,2026-07-25 05:09:18,ACC12558593,Maria Lopez,PL,ACC42572300,Marek Kowalski,DE,5143.62,EUR,MOBILE,TRANSFER,CARDS
50f97a77-64bb-4155-80fa-81ec9a35016a,2026-07-25 13:54:30,ACC81169409,John Novak,CY,ACC95553621,Sofia Silva,AE,7130.61,GBP,MOBILE,WITHDRAWAL,CARDS
7ec465c8-6780-40ac-b59f-08e55bcf3ecb,2026-07-25 01:51:54.318624,ACC84209721,Marek Rossi,PL,ACC68709658,John Lopez,DE,9220.86,EUR,WIRE,TRANSFER,CORE_BANKING
27c097f0-d3e7-467b-b2ad-18c4654b2e00,2026-07-25 08:35:50,ACC25241574,Marek Muller,PL,ACC42962076,Piotr Nowak,LU,4273.48,PLN,CASH,DEPOSIT,CORE_BANKING
a7ad3181-5c75-4314-966a-4c98ed5aad47,2026-07-25 16:51:10,ACC34455561,Lukas Kowalski,FR,ACC65868338,Piotr Rossi,AE,1901.71,PLN,CASH,DEPOSIT,CARDS
dc7c9516-6cc8-4594-9ead-e4c5a38a7821,2026-07-25 00:42:52,ACC88547740,Elena Muller,GB,ACC86427662,Lukas Kowalski,US,9030.67,EUR,WIRE,DEPOSIT,MOBILE_APP
a9ba6af5-0431-4fd6-bb5a-a94fe70287e9,2026-07-25 01:40:51,ACC79718468,Piotr Schmidt,LU,ACC28771026,Nina Nowak,IR,9936.33,GBP,MOBILE,DEPOSIT,MOBILE_APP
96910fea-1f8c-4df4-804f-b229abbed1ff,2026-07-25 22:17:02,ACC94180238,Piotr Rossi,CH,ACC10613380,Ivan Muller,NL,9979.12,EUR,WIRE,DEPOSIT,CARDS
0bf7dd9c-83b1-4983-bc46-42db94202086,2026-07-25 03:02:37,ACC94206105,Nina Kowalski,PL,ACC24272571,Ivan Rossi,IR,2825.04,EUR,CARD,TRANSFER,CARDS
b4d23324-5b0d-4042-b93d-71660c1dd5a5,2026-07-25 19:36:33,ACC50388512,Maria Petrov,LU,ACC66623671,John Novak,DE,2020.78,USD,CASH,WITHDRAWAL,CARDS
78e9d738-6f64-4d95-9e4a-b5f97d8f82d0,2026-07-25 23:33:54,ACC11385159,Maria Petrov,US,ACC63358890,Elena Silva,IR,4821.56,PLN,MOBILE,TRANSFER,CORE_BANKING
d603d79a-ea8e-413d-9f82-b8af28821293,2026-07-25 17:13:38,ACC86887967,John Dubois,IR,ACC93794410,John Dubois,LU,6078.92,EUR,CARD,DEPOSIT,CORE_BANKING
fe0d3c1b-6714-4038-8c73-f768ebb164a8,2026-07-25 00:24:29,ACC30601948,Maria Rossi,DE,ACC39081281,John Schmidt,NL,7118.98,PLN,WIRE,DEPOSIT,MOBILE_APP
fed16d48-df65-444b-9b23-1286f93ea611,2026-07-25 07:06:09,ACC79800523,Nina Schmidt,PL,ACC27161260,Maria Novak,GB,7481.15,PLN,CARD,WITHDRAWAL,CORE_BANKING
49a7cb12-9724-4b3f-b38e-7e3ecf477b08,2026-07-25 00:07:43,ACC43971980,John Nowak,LU,ACC76926628,Ivan Kowalski,AE,6544.43,PLN,CARD,TRANSFER,MOBILE_APP
afe0d903-fafe-4111-a8bf-7c4c1f450c38,2026-07-25 13:41:40,ACC12097866,Maria Novak,PL,ACC10969588,Marek Novak,IR,8169.89,GBP,CASH,DEPOSIT,CARDS
